CLUSTERID1	interact	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	SharedMotifs	topX
13226	cosine	13226	0.0	1.0	1.0	1.0	-1		
13898	cosine	13898	0.0	1.0	1.0	1.0	-1		
12591	cosine	12591	0.0	1.0	1.0	1.0	-1		
14558	cosine	14558	0.0	1.0	1.0	1.0	-1		
13667	cosine	13667	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
5666	cosine	5666	0.0	1.0	1.0	1.0	-1		
11702	cosine	11702	0.0	1.0	1.0	1.0	-1		
13067	cosine	13067	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
7810	cosine	7810	0.0	1.0	1.0	1.0	-1		
8793	cosine	8793	0.0	1.0	1.0	1.0	-1		
14184	cosine	14184	0.0	1.0	1.0	1.0	-1		
13871	cosine	13871	0.0	1.0	1.0	1.0	-1		
8182	cosine	8182	0.0	1.0	1.0	1.0	-1		
14007	cosine	14007	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13831	cosine	13831	0.0	1.0	1.0	1.0	-1		
12298	cosine	12298	0.0	1.0	1.0	1.0	-1		
7125	cosine	7125	0.0	1.0	1.0	1.0	-1		
13344	cosine	13344	0.0	1.0	1.0	1.0	-1		
12864	cosine	12864	0.0	1.0	1.0	1.0	-1		
12586	cosine	12586	0.0	1.0	1.0	1.0	-1		
7714	cosine	7714	0.0	1.0	1.0	1.0	-1		
8903	cosine	8903	0.0	1.0	1.0	1.0	-1		
11104	cosine	11104	0.0	1.0	1.0	1.0	-1		
12699	cosine	12699	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13874	cosine	13874	0.0	1.0	1.0	1.0	-1		
14276	cosine	14276	0.0	1.0	1.0	1.0	-1		
14201	cosine	14201	0.0	1.0	1.0	1.0	-1		
8338	cosine	8338	0.0	1.0	1.0	1.0	-1		
9241	cosine	9241	0.0	1.0	1.0	1.0	-1		
10074	cosine	10074	0.0	1.0	1.0	1.0	-1		
7436	cosine	7436	0.0	1.0	1.0	1.0	-1		
7790	cosine	7790	0.0	1.0	1.0	1.0	-1		
10865	cosine	10865	0.0	1.0	1.0	1.0	-1		
11703	cosine	11703	0.0	1.0	1.0	1.0	-1		
14634	cosine	14634	0.0	1.0	1.0	1.0	-1		
14498	cosine	14498	0.0	1.0	1.0	1.0	-1		
14644	cosine	14644	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14619	cosine	14619	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9060	cosine	9060	0.0	1.0	1.0	1.0	-1	gnps_motif_48.m2m	
1695	cosine	1695	0.0	1.0	1.0	1.0	-1		
13680	cosine	13680	0.0	1.0	1.0	1.0	-1		
13665	cosine	13665	0.0	1.0	1.0	1.0	-1		
13001	cosine	13001	0.0	1.0	1.0	1.0	-1		
14604	cosine	14604	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14733	cosine	14733	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
8340	cosine	8340	0.0	1.0	1.0	1.0	-1		
8166	cosine	8166	0.0	1.0	1.0	1.0	-1		
11504	cosine	11504	0.0	1.0	1.0	1.0	-1		
9809	cosine	9809	0.0	1.0	1.0	1.0	-1		
14734	cosine	14734	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13536	cosine	13536	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10968	cosine	10968	0.0	1.0	1.0	1.0	-1		
11989	cosine	11989	0.0	1.0	1.0	1.0	-1		
5400	cosine	5400	0.0	1.0	1.0	1.0	-1		
11583	cosine	11583	0.0	1.0	1.0	1.0	-1	gnps_motif_21.m2m,urine_mass2motif_159.m2m,gnps_motif_15.m2m	
13661	cosine	13661	0.0	1.0	1.0	1.0	-1		
13049	cosine	13049	0.0	1.0	1.0	1.0	-1		
6129	cosine	6129	0.0	1.0	1.0	1.0	-1		
13218	cosine	13218	0.0	1.0	1.0	1.0	-1		
14657	cosine	14657	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
12230	cosine	12230	0.0	1.0	1.0	1.0	-1		
13973	cosine	13973	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9359	cosine	9359	0.0	1.0	1.0	1.0	-1		
12251	cosine	12251	0.0	1.0	1.0	1.0	-1		
14461	cosine	14461	0.0	1.0	1.0	1.0	-1		
11715	cosine	11715	0.0	1.0	1.0	1.0	-1		
11976	cosine	11976	0.0	1.0	1.0	1.0	-1		
14082	cosine	14082	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14318	cosine	14318	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9843	cosine	9843	0.0	1.0	1.0	1.0	-1		
13102	cosine	13102	0.0	1.0	1.0	1.0	-1		
7275	cosine	7275	0.0	1.0	1.0	1.0	-1		
10763	cosine	10763	0.0	1.0	1.0	1.0	-1		
12426	cosine	12426	0.0	1.0	1.0	1.0	-1		
7647	cosine	7647	0.0	1.0	1.0	1.0	-1		
9543	cosine	9543	0.0	1.0	1.0	1.0	-1		
14393	cosine	14393	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14616	cosine	14616	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13470	cosine	13470	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
5741	cosine	5741	0.0	1.0	1.0	1.0	-1		
2625	cosine	2625	0.0	1.0	1.0	1.0	-1		
14658	cosine	14658	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
7707	cosine	7707	0.0	1.0	1.0	1.0	-1		
13633	cosine	13633	0.0	1.0	1.0	1.0	-1		
13637	cosine	13637	0.0	1.0	1.0	1.0	-1		
14667	cosine	14667	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13934	cosine	13934	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
2157	cosine	2157	0.0	1.0	1.0	1.0	-1		
8895	cosine	8895	0.0	1.0	1.0	1.0	-1		
10982	cosine	10982	0.0	1.0	1.0	1.0	-1		
14272	cosine	14272	0.0	1.0	1.0	1.0	-1		
13839	cosine	13839	0.0	1.0	1.0	1.0	-1		
13713	cosine	13713	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14151	cosine	14151	0.0	1.0	1.0	1.0	-1		
8816	cosine	8816	0.0	1.0	1.0	1.0	-1		
14661	cosine	14661	0.0	1.0	1.0	1.0	-1		
14333	cosine	14333	0.0	1.0	1.0	1.0	-1		
14654	cosine	14654	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
8611	cosine	8611	0.0	1.0	1.0	1.0	-1		
11428	cosine	11428	0.0	1.0	1.0	1.0	-1		
9839	cosine	9839	0.0	1.0	1.0	1.0	-1		
11630	cosine	11630	0.0	1.0	1.0	1.0	-1		
10789	cosine	10789	0.0	1.0	1.0	1.0	-1		
14189	cosine	14189	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
12204	cosine	12204	0.0	1.0	1.0	1.0	-1		
12201	cosine	12201	0.0	1.0	1.0	1.0	-1		
12833	cosine	12833	0.0	1.0	1.0	1.0	-1		
5609	cosine	5609	0.0	1.0	1.0	1.0	-1		
2152	cosine	2152	0.0	1.0	1.0	1.0	-1	gnps_motif_7.m2m	
6112	cosine	6112	0.0	1.0	1.0	1.0	-1		
8907	cosine	8907	0.0	1.0	1.0	1.0	-1		
14314	cosine	14314	0.0	1.0	1.0	1.0	-1		
10872	cosine	10872	0.0	1.0	1.0	1.0	-1		
14057	cosine	14057	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
12552	cosine	12552	0.0	1.0	1.0	1.0	-1		
12357	cosine	12357	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
11723	cosine	11723	0.0	1.0	1.0	1.0	-1		
13160	cosine	13160	0.0	1.0	1.0	1.0	-1		
13003	cosine	13003	0.0	1.0	1.0	1.0	-1	gnps_motif_15.m2m	
9991	cosine	9991	0.0	1.0	1.0	1.0	-1		
13844	cosine	13844	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10867	cosine	10867	0.0	1.0	1.0	1.0	-1		
14354	cosine	14354	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14659	cosine	14659	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13964	cosine	13964	0.0	1.0	1.0	1.0	-1		
8043	cosine	8043	0.0	1.0	1.0	1.0	-1		
9989	cosine	9989	0.0	1.0	1.0	1.0	-1		
9009	cosine	9009	0.0	1.0	1.0	1.0	-1		
14293	cosine	14293	0.0	1.0	1.0	1.0	-1		
13570	cosine	13570	0.0	1.0	1.0	1.0	-1		
14662	cosine	14662	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
11950	cosine	11950	0.0	1.0	1.0	1.0	-1		
13359	cosine	13359	0.0	1.0	1.0	1.0	-1		
14129	cosine	14129	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9805	cosine	9805	0.0	1.0	1.0	1.0	-1		
11445	cosine	11445	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14689	cosine	14689	0.0	1.0	1.0	1.0	-1		
13456	cosine	13456	0.0	1.0	1.0	1.0	-1		
13864	cosine	13864	0.0	1.0	1.0	1.0	-1		
5536	cosine	5536	0.0	1.0	1.0	1.0	-1		
8845	cosine	8845	0.0	1.0	1.0	1.0	-1		
14125	cosine	14125	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13906	cosine	13906	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13480	cosine	13480	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9161	cosine	9161	0.0	1.0	1.0	1.0	-1		
9996	cosine	9996	0.0	1.0	1.0	1.0	-1		
12073	cosine	12073	0.0	1.0	1.0	1.0	-1		
14103	cosine	14103	0.0	1.0	1.0	1.0	-1		
13759	cosine	13759	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
12761	cosine	12761	0.0	1.0	1.0	1.0	-1		
10943	cosine	10943	0.0	1.0	1.0	1.0	-1		
13787	cosine	13787	0.0	1.0	1.0	1.0	-1		
9152	cosine	9152	0.0	1.0	1.0	1.0	-1		
10150	cosine	10150	0.0	1.0	1.0	1.0	-1		
14426	cosine	14426	0.0	1.0	1.0	1.0	-1		
14757	cosine	14757	0.0	1.0	1.0	1.0	-1		
11631	cosine	11631	0.0	1.0	1.0	1.0	-1		
10787	cosine	10787	0.0	1.0	1.0	1.0	-1		
14077	cosine	14077	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14660	cosine	14660	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14320	cosine	14320	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10575	cosine	10575	0.0	1.0	1.0	1.0	-1		
13457	cosine	13457	0.0	1.0	1.0	1.0	-1		
13966	cosine	13966	0.0	1.0	1.0	1.0	-1		
14695	cosine	14695	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13230	cosine	13230	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14694	cosine	14694	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
12962	cosine	12962	0.0	1.0	1.0	1.0	-1		
13189	cosine	13189	0.0	1.0	1.0	1.0	-1		
13441	cosine	13441	0.0	1.0	1.0	1.0	-1		
11420	cosine	11420	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13944	cosine	13944	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
4111	cosine	4111	0.0	1.0	1.0	1.0	-1		
8863	cosine	8863	0.0	1.0	1.0	1.0	-1		
13861	cosine	13861	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14058	cosine	14058	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9775	cosine	9775	0.0	1.0	1.0	1.0	-1		
8648	cosine	8648	0.0	1.0	1.0	1.0	-1		
12368	cosine	12368	0.0	1.0	1.0	1.0	-1		
14365	cosine	14365	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14687	cosine	14687	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10103	cosine	10103	0.0	1.0	1.0	1.0	-1		
2628	cosine	2628	0.0	1.0	1.0	1.0	-1		
14759	cosine	14759	0.0	1.0	1.0	1.0	-1		
14691	cosine	14691	0.0	1.0	1.0	1.0	-1		
11802	cosine	11802	0.0	1.0	1.0	1.0	-1		
14079	cosine	14079	0.0	1.0	1.0	1.0	-1		
10892	cosine	10892	0.0	1.0	1.0	1.0	-1		
14478	cosine	14478	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14713	cosine	14713	0.0	1.0	1.0	1.0	-1		
14756	cosine	14756	0.0	1.0	1.0	1.0	-1		
11567	cosine	11567	0.0	1.0	1.0	1.0	-1		
14017	cosine	14017	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13113	cosine	13113	0.0	1.0	1.0	1.0	-1		
12075	cosine	12075	0.0	1.0	1.0	1.0	-1		
13895	cosine	13895	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14194	cosine	14194	0.0	1.0	1.0	1.0	-1		
10811	cosine	10811	0.0	1.0	1.0	1.0	-1		
12931	cosine	12931	0.0	1.0	1.0	1.0	-1		
11639	cosine	11639	0.0	1.0	1.0	1.0	-1		
13119	cosine	13119	0.0	1.0	1.0	1.0	-1		
14692	cosine	14692	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14187	cosine	14187	0.0	1.0	1.0	1.0	-1		
10785	cosine	10785	0.0	1.0	1.0	1.0	-1		
14130	cosine	14130	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14710	cosine	14710	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
9976	cosine	9976	0.0	1.0	1.0	1.0	-1		
13980	cosine	13980	0.0	1.0	1.0	1.0	-1		
14711	cosine	14711	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13279	cosine	13279	0.0	1.0	1.0	1.0	-1		
14464	cosine	14464	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14707	cosine	14707	0.0	1.0	1.0	1.0	-1		
8539	cosine	8539	0.0	1.0	1.0	1.0	-1	gnps_motif_170.m2m	
13809	cosine	13809	0.0	1.0	1.0	1.0	-1		
9997	cosine	9997	0.0	1.0	1.0	1.0	-1		
14053	cosine	14053	0.0	1.0	1.0	1.0	-1		
2110	cosine	2110	0.0	1.0	1.0	1.0	-1		
2109	cosine	2109	0.0	1.0	1.0	1.0	-1		
11477	cosine	11477	0.0	1.0	1.0	1.0	-1		
12801	cosine	12801	0.0	1.0	1.0	1.0	-1		
13511	cosine	13511	0.0	1.0	1.0	1.0	-1		
10265	cosine	10265	0.0	1.0	1.0	1.0	-1		
9955	cosine	9955	0.0	1.0	1.0	1.0	-1		
11573	cosine	11573	0.0	1.0	1.0	1.0	-1		
10736	cosine	10736	0.0	1.0	1.0	1.0	-1		
14709	cosine	14709	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
6991	cosine	6991	0.0	1.0	1.0	1.0	-1		
14100	cosine	14100	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14755	cosine	14755	0.0	1.0	1.0	1.0	-1		
14708	cosine	14708	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
878	cosine	878	0.0	1.0	1.0	1.0	-1		
12896	cosine	12896	0.0	1.0	1.0	1.0	-1		
14410	cosine	14410	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13145	cosine	13145	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14731	cosine	14731	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14432	cosine	14432	0.0	1.0	1.0	1.0	-1		
260	cosine	260	0.0	1.0	1.0	1.0	-1		
13454	cosine	13454	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14126	cosine	14126	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13883	cosine	13883	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
2129	cosine	2129	0.0	1.0	1.0	1.0	-1		
10198	cosine	10198	0.0	1.0	1.0	1.0	-1		
12296	cosine	12296	0.0	1.0	1.0	1.0	-1		
13668	cosine	13668	0.0	1.0	1.0	1.0	-1	urine_mass2motif_130.m2m,urine_mass2motif_159.m2m	
13878	cosine	13878	0.0	1.0	1.0	1.0	-1		
14758	cosine	14758	0.0	1.0	1.0	1.0	-1		
12305	cosine	12305	0.0	1.0	1.0	1.0	-1		
14059	cosine	14059	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10097	cosine	10097	0.0	1.0	1.0	1.0	-1		
14725	cosine	14725	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
11686	cosine	11686	0.0	1.0	1.0	1.0	-1		
14281	cosine	14281	0.0	1.0	1.0	1.0	-1		
14022	cosine	14022	0.0	1.0	1.0	1.0	-1		
14411	cosine	14411	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13131	cosine	13131	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10676	cosine	10676	0.0	1.0	1.0	1.0	-1		
12003	cosine	12003	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14219	cosine	14219	0.0	1.0	1.0	1.0	-1		
13538	cosine	13538	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
1644	cosine	1644	0.0	1.0	1.0	1.0	-1		
12775	cosine	12775	0.0	1.0	1.0	1.0	-1		
11719	cosine	11719	0.0	1.0	1.0	1.0	-1		
13064	cosine	13064	0.0	1.0	1.0	1.0	-1		
14724	cosine	14724	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
1010	cosine	1010	0.0	1.0	1.0	1.0	-1		
13997	cosine	13997	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
972	cosine	972	0.0	1.0	1.0	1.0	-1		
10025	cosine	10025	0.0	1.0	1.0	1.0	-1		
14472	cosine	14472	0.0	1.0	1.0	1.0	-1		
13108	cosine	13108	0.0	1.0	1.0	1.0	-1		
13235	cosine	13235	0.0	1.0	1.0	1.0	-1		
14356	cosine	14356	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
557	cosine	557	0.0	1.0	1.0	1.0	-1		
12217	cosine	12217	0.0	1.0	1.0	1.0	-1		
8541	cosine	8541	0.0	1.0	1.0	1.0	-1		
14382	cosine	14382	0.0	1.0	1.0	1.0	-1		
13721	cosine	13721	0.0	1.0	1.0	1.0	-1		
1003	cosine	1003	0.0	1.0	1.0	1.0	-1		
4466	cosine	4466	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
10694	cosine	10694	0.0	1.0	1.0	1.0	-1		
14006	cosine	14006	0.0	1.0	1.0	1.0	-1		
12880	cosine	12880	0.0	1.0	1.0	1.0	-1		
12845	cosine	12845	0.0	1.0	1.0	1.0	-1		
10693	cosine	10693	0.0	1.0	1.0	1.0	-1		
14738	cosine	14738	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13946	cosine	13946	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14265	cosine	14265	0.0	1.0	1.0	1.0	-1		
14741	cosine	14741	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
8367	cosine	8367	0.0	1.0	1.0	1.0	-1		
12727	cosine	12727	0.0	1.0	1.0	1.0	-1		
14208	cosine	14208	0.0	1.0	1.0	1.0	-1		
13372	cosine	13372	0.0	1.0	1.0	1.0	-1		
10195	cosine	10195	0.0	1.0	1.0	1.0	-1		
14761	cosine	14761	0.0	1.0	1.0	1.0	-1		
12218	cosine	12218	0.0	1.0	1.0	1.0	-1		
14736	cosine	14736	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14474	cosine	14474	0.0	1.0	1.0	1.0	-1		
11559	cosine	11559	0.0	1.0	1.0	1.0	-1		
13986	cosine	13986	0.0	1.0	1.0	1.0	-1		
14134	cosine	14134	0.0	1.0	1.0	1.0	-1		
12595	cosine	12595	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
5432	cosine	5432	0.0	1.0	1.0	1.0	-1	gnps_motif_7.m2m	
13863	cosine	13863	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14399	cosine	14399	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10163	cosine	10163	0.0	1.0	1.0	1.0	-1		
12692	cosine	12692	0.0	1.0	1.0	1.0	-1		
6040	cosine	6040	0.0	1.0	1.0	1.0	-1		
13023	cosine	13023	0.0	1.0	1.0	1.0	-1		
13390	cosine	13390	0.0	1.0	1.0	1.0	-1	gnps_motif_3.m2m	
12835	cosine	12835	0.0	1.0	1.0	1.0	-1		
13379	cosine	13379	0.0	1.0	1.0	1.0	-1		
12108	cosine	12108	0.0	1.0	1.0	1.0	-1		
13184	cosine	13184	0.0	1.0	1.0	1.0	-1		
14101	cosine	14101	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13371	cosine	13371	0.0	1.0	1.0	1.0	-1		
8542	cosine	8542	0.0	1.0	1.0	1.0	-1		
13652	cosine	13652	0.0	1.0	1.0	1.0	-1		
14120	cosine	14120	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14578	cosine	14578	0.0	1.0	1.0	1.0	-1		
13925	cosine	13925	0.0	1.0	1.0	1.0	-1		
12713	cosine	12713	0.0	1.0	1.0	1.0	-1	gnps_motif_15.m2m	
12574	cosine	12574	0.0	1.0	1.0	1.0	-1		
14182	cosine	14182	0.0	1.0	1.0	1.0	-1		
14209	cosine	14209	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
11175	cosine	11175	0.0	1.0	1.0	1.0	-1		
14183	cosine	14183	0.0	1.0	1.0	1.0	-1		
14563	cosine	14563	0.0	1.0	1.0	1.0	-1		
14560	cosine	14560	0.0	1.0	1.0	1.0	-1		
13711	cosine	13711	0.0	1.0	1.0	1.0	-1		
14556	cosine	14556	0.0	1.0	1.0	1.0	-1		
10185	cosine	10185	0.0	1.0	1.0	1.0	-1		
13432	cosine	13432	0.0	1.0	1.0	1.0	-1		
14278	cosine	14278	0.0	1.0	1.0	1.0	-1		
13427	cosine	13427	0.0	1.0	1.0	1.0	-1		
13327	cosine	13327	0.0	1.0	1.0	1.0	-1		
14670	cosine	14670	0.0	1.0	1.0	1.0	-1		
11430	cosine	11430	0.0	1.0	1.0	1.0	-1		
5466	cosine	5466	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m,gnps_motif_7.m2m,gnps_motif_14.m2m	
10113	cosine	10113	0.0	1.0	1.0	1.0	-1		
10642	cosine	10642	0.0	1.0	1.0	1.0	-1		
12969	cosine	12969	0.0	1.0	1.0	1.0	-1		
11985	cosine	11985	0.0	1.0	1.0	1.0	-1		
1693	cosine	1693	0.0	1.0	1.0	1.0	-1	gnps_motif_57.m2m	
1701	cosine	1701	0.0	1.0	1.0	1.0	-1	gnps_motif_57.m2m	
13136	cosine	13136	0.0	1.0	1.0	1.0	-1		
14114	cosine	14114	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
13669	cosine	13669	0.0	1.0	1.0	1.0	-1		
11343	cosine	11343	0.0	1.0	1.0	1.0	-1		
12550	cosine	12550	0.0	1.0	1.0	1.0	-1		
14671	cosine	14671	0.0	1.0	1.0	1.0	-1		
11143	cosine	11143	0.0	1.0	1.0	1.0	-1		
14582	cosine	14582	0.0	1.0	1.0	1.0	-1		
10168	cosine	10168	0.0	1.0	1.0	1.0	-1		
13056	cosine	13056	0.0	1.0	1.0	1.0	-1		
8568	cosine	8568	0.0	1.0	1.0	1.0	-1		
13085	cosine	13085	0.0	1.0	1.0	1.0	-1		
9475	cosine	9475	0.0	1.0	1.0	1.0	-1		
14496	cosine	14496	0.0	1.0	1.0	1.0	-1		
11341	cosine	11341	0.0	1.0	1.0	1.0	-1		
14518	cosine	14518	0.0	1.0	1.0	1.0	-1		
14620	cosine	14620	0.0	1.0	1.0	1.0	-1		
12935	cosine	12935	0.0	1.0	1.0	1.0	-1		
10073	cosine	10073	0.0	1.0	1.0	1.0	-1		
14214	cosine	14214	0.0	1.0	1.0	1.0	-1		
10315	cosine	10315	0.0	1.0	1.0	1.0	-1		
5474	cosine	5474	0.0	1.0	1.0	1.0	-1	gnps_motif_7.m2m,gnps_motif_14.m2m	
11857	cosine	11857	0.0	1.0	1.0	1.0	-1		
13106	cosine	13106	0.0	1.0	1.0	1.0	-1		
13539	cosine	13539	0.0	1.0	1.0	1.0	-1		
10509	cosine	10509	0.0	1.0	1.0	1.0	-1		
7308	cosine	7308	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m,gnps_motif_3.m2m,gnps_motif_14.m2m	
14523	cosine	14523	0.0	1.0	1.0	1.0	-1		
13502	cosine	13502	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10141	cosine	10141	0.0	1.0	1.0	1.0	-1		
12976	cosine	12976	0.0	1.0	1.0	1.0	-1	gnps_motif_15.m2m	
14651	cosine	14651	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
8233	cosine	8233	0.0	1.0	1.0	1.0	-1		
14066	cosine	14066	0.0	1.0	1.0	1.0	-1		
12860	cosine	12860	0.0	1.0	1.0	1.0	-1		
13500	cosine	13500	0.0	1.0	1.0	1.0	-1		
12256	cosine	12256	0.0	1.0	1.0	1.0	-1	gnps_motif_15.m2m	
5508	cosine	5508	0.0	1.0	1.0	1.0	-1	gnps_motif_7.m2m,gnps_motif_14.m2m	
10675	cosine	10675	0.0	1.0	1.0	1.0	-1		
10092	cosine	10092	0.0	1.0	1.0	1.0	-1		
12891	cosine	12891	0.0	1.0	1.0	1.0	-1		
11147	cosine	11147	0.0	1.0	1.0	1.0	-1	gnps_motif_15.m2m	
14668	cosine	14668	0.0	1.0	1.0	1.0	-1		
14061	cosine	14061	0.0	1.0	1.0	1.0	-1		
13911	cosine	13911	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
10806	cosine	10806	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
7350	cosine	7350	0.0	1.0	1.0	1.0	-1		
7326	cosine	7326	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m	
7286	cosine	7286	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m	
13923	cosine	13923	0.0	1.0	1.0	1.0	-1		
12164	cosine	12164	0.0	1.0	1.0	1.0	-1	gnps_motif_15.m2m	
1687	cosine	1687	0.0	1.0	1.0	1.0	-1		
14135	cosine	14135	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14626	cosine	14626	0.0	1.0	1.0	1.0	-1		
12060	cosine	12060	0.0	1.0	1.0	1.0	-1		
14136	cosine	14136	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
14146	cosine	14146	0.0	1.0	1.0	1.0	-1		
14416	cosine	14416	0.0	1.0	1.0	1.0	-1	urine_mass2motif_159.m2m	
7292	cosine	7292	0.0	1.0	1.0	1.0	-1	gnps_motif_59.m2m,gnps_motif_3.m2m,gnps_motif_7.m2m,gnps_motif_14.m2m	
